"","mean","se_mean","sd","2.5%","25%","50%","75%","97.5%","n_eff","Rhat"
"weekly_effect[9,6]",0.743487080957765,0.00446361622641504,0.520469907253177,-0.254804159772681,0.398978418691646,0.732052181072444,1.07568370891202,1.81380722095213,13596.2002787662,1.00002163542538
"weekly_effect[9,7]",1.10467057335534,0.00508470124424128,0.649196292734773,-0.106337324750692,0.661336806883541,1.0788929870137,1.51992370711839,2.44701899469652,16301.2602441112,1.00034758708881
"weekly_effect[9,8]",0.77906610144049,0.00446313857061633,0.525923724860029,-0.255915519467003,0.43689619662714,0.774766003389911,1.11906688443119,1.83705241135541,13885.6042510049,1.00013666622594
"weekly_effect[9,9]",0.893738457001309,0.0046785987245921,0.595046897138537,-0.212000196913571,0.488761004492018,0.872384218822346,1.27715749877609,2.12494613750892,16175.9871645695,1.00030108889557
"weekly_effect[9,10]",1.1081901333549,0.00279397611436376,0.428604372941313,0.286728610443259,0.822012871104071,1.10233524969161,1.38666645996609,1.97355298945284,23532.4864561796,1.00009640112756
"weekly_effect[9,11]",0.831649129046342,0.00424635456838561,0.52406789963678,-0.192741333521075,0.49003872087837,0.825551492333923,1.17068498215227,1.88121370191497,15231.4976759917,1.00006691262206
"weekly_effect[10,1]",0.224412586148087,0.00493426275393418,0.714451837261788,-1.17392756407598,-0.246250268958166,0.213674131017236,0.698127861969383,1.64295937676395,20965.313943116,1.00002253825654
"weekly_effect[10,2]",0.265225406129641,0.00454100999042295,0.515762258515817,-0.708132443838355,-0.0791148873985233,0.245970715189756,0.586132303081937,1.34011162688066,12900.1334553387,1.00046590988576
"weekly_effect[10,3]",0.87593823268306,0.00428750823536226,0.540790782579806,-0.130918467485397,0.510549885334958,0.856776283015254,1.21908911181889,2.00389777860359,15909.2104571065,1.00022621218418
"weekly_effect[10,4]",0.3890682038186,0.00478636091843674,0.544846373487447,-0.687605224353035,0.0350247917194186,0.389732243515125,0.74450803396913,1.45811606810884,12957.9781004521,1.00027725088342
"weekly_effect[10,5]",0.713948108399376,0.00419354219780845,0.516026458428501,-0.278504551769936,0.369199543620885,0.701434738783569,1.04090581020153,1.77339653611178,15141.9533868621,1.00004258904399
"weekly_effect[10,6]",1.02987345081655,0.00437755101318533,0.540828434419766,0.0178400693419721,0.669487315980341,1.00960010118484,1.37207006604728,2.14956541918445,15263.5868498347,0.999981144220603
"weekly_effect[10,7]",0.81936037162073,0.00563038830556194,0.783986478357841,-0.695479457656483,0.293639576566965,0.808097445121533,1.33413957365203,2.40276028892932,19388.3320867409,1.0003427345752
"weekly_effect[10,8]",0.724365275179902,0.00436939349791211,0.565535364241899,-0.344796647875536,0.34301802507715,0.705599959115091,1.08577728471205,1.90451101137947,16752.4071277987,1.00006257277866
"weekly_effect[10,9]",0.656011988709685,0.00539957351937416,0.752247522501643,-0.807614904626877,0.152850144872096,0.647807802495482,1.15159598719482,2.16198538901577,19408.9756221538,1.00017227794908
"weekly_effect[10,10]",0.692989277526465,0.0029150493989462,0.415430210503007,-0.0846763372976707,0.414146165267476,0.679255902260074,0.954445386199219,1.55532411688045,20309.737664793,1.00022896175519
"weekly_effect[10,11]",1.00392892908707,0.00467089697999191,0.557669820033008,-0.0417369394040369,0.632445922168279,0.983771804366801,1.35954376074745,2.16675228000415,14254.5563958865,1.00008032233867
"weekly_effect[11,1]",0.168106028446265,0.00593397279583171,0.802532092919384,-1.3987937481997,-0.36815991557206,0.167573824324832,0.698884427002677,1.74910017171618,18290.8427234033,0.999988984036877
"weekly_effect[11,2]",0.0658968162828245,0.00473309571972268,0.537182789927027,-0.937995620893787,-0.294070693346251,0.04487615912105,0.403973297797011,1.18636516842015,12881.1193995939,1.00032050544521
"weekly_effect[11,3]",0.642806360326604,0.00515798842972701,0.729412295330665,-0.756730380465229,0.151027269626176,0.633533789501386,1.12397618234835,2.10763332851427,19997.9478833596,1.00021498678897
"weekly_effect[11,4]",0.410922293602366,0.00503247148019128,0.584148865044871,-0.705770636359987,0.0257042062139645,0.392750140571195,0.782887211936416,1.60346758374297,13473.624190949,1.00023623108761
"weekly_effect[11,5]",0.521818573563459,0.00514868531745144,0.723859265826864,-0.889964556783556,0.0338590946711008,0.517379295442754,1.00021405689544,1.95342310476325,19765.8537670751,0.999993193862121
"weekly_effect[11,6]",0.918251921234351,0.00451542038238641,0.595683993152907,-0.180311985742317,0.513955179498474,0.889846391630762,1.30038427682502,2.1635574315564,17403.4553057515,0.999975962393598
"weekly_effect[11,7]",0.617676358643455,0.00617576826848552,0.84260021515226,-1.01611515490531,0.0562688307111764,0.605921695316527,1.17373242172481,2.3100706075608,18614.9188764043,1.00033671464505
"weekly_effect[11,8]",0.534174445854738,0.00536303780465699,0.752275620492467,-0.939221310985212,0.0294241744275245,0.527618704895796,1.03183197999628,2.03230057443268,19675.7936122611,1.00019616773034
"weekly_effect[11,9]",0.492150483300332,0.00588753226303823,0.824551062087238,-1.09431104607889,-0.0643176684955406,0.484326397862639,1.03717747033708,2.13676960874034,19614.1056738395,1.000166068674
"weekly_effect[11,10]",0.523754860090295,0.0045117616335015,0.688422174034194,-0.814688883907162,0.0662511056310141,0.522604613014566,0.978520511718204,1.90032054751791,23281.8457359489,1.0001920346171
"weekly_effect[11,11]",0.736243265783551,0.0052761337619096,0.735544800646544,-0.688818127959693,0.245352384064618,0.729357902826647,1.21980993056162,2.20477125541718,19435.0948792521,1.00009068846213
"weekly_effect[12,1]",0.128242371926998,0.00651688470643908,0.854016192442211,-1.53967574667521,-0.439077821186742,0.125968410587087,0.691916481218284,1.81592449191994,17173.235866933,1.0001275078463
"weekly_effect[12,2]",0.235022030317359,0.00476809842507717,0.542465965621784,-0.777675345198697,-0.130512269256304,0.217879518700194,0.576826496900958,1.36185220018233,12943.5846394796,1.00047644510523
"weekly_effect[12,3]",0.482260413975181,0.00600172370258143,0.812052750814592,-1.09859304328497,-0.0608078370257643,0.478361151847175,1.01836014406156,2.09282260651403,18306.9707344506,1.00029454355099
"weekly_effect[12,4]",0.301556943619024,0.00554101003347297,0.753176242877297,-1.15593571208415,-0.20303290109526,0.296286734161625,0.800030449561263,1.80118280480127,18476.314769839,1.0001528706755
"weekly_effect[12,5]",0.39463095933905,0.00586024356738336,0.817126174201127,-1.21506478105171,-0.148567738341363,0.394009359548316,0.935952982980701,2.01141293668877,19442.267333504,1.00003905986565
"weekly_effect[12,6]",0.676289352520469,0.00527980486614375,0.756043957931886,-0.77207477043416,0.168176034864769,0.663919383419329,1.17422382938968,2.21797542622933,20504.9327897697,0.999976991245643
"weekly_effect[12,7]",0.464041315116105,0.00657274836104622,0.880857213819323,-1.26124978787667,-0.124905433665942,0.455439697357642,1.05100995946725,2.22192469929119,17960.4419724431,1.00032535650853
"weekly_effect[12,8]",0.395300756098141,0.00614451222050057,0.827270372717216,-1.21692415732561,-0.162831026989204,0.38632297731192,0.941190873410207,2.04336257318337,18126.7571981691,1.00011011901737
"weekly_effect[12,9]",0.372139042256112,0.00632212173239614,0.862839831012074,-1.31584805886831,-0.19922613428455,0.367484701957157,0.946004131389426,2.06925418940033,18626.6460638941,1.00016788742238
"weekly_effect[12,10]",0.39525741561251,0.0056103228735809,0.790156496429231,-1.15851791613527,-0.126331944795112,0.395854575574561,0.920455855271684,1.95203729131009,19835.8364600899,1.00004557318992
"weekly_effect[12,11]",0.55963513359028,0.00603841714526715,0.815205455453554,-1.02291233930568,0.0135234229004963,0.549198709988382,1.09750028877146,2.1793844698478,18225.8558680232,1.00012724537488
"weekly_effect[13,1]",0.0985744137321915,0.00684118198134575,0.880386886840273,-1.61559894844414,-0.490752498790548,0.097476763565832,0.683716688782598,1.83802698372864,16560.9346737136,1.0001206111067
"weekly_effect[13,2]",0.422028171064361,0.00505616428799216,0.58743876924289,-0.642401971622579,0.0188643699173538,0.394222877224902,0.792297283647055,1.65723973519963,13498.4175099583,1.00027486011101
"weekly_effect[13,3]",0.363324806279135,0.00648514222282481,0.861436319625394,-1.32431949469232,-0.213298534857551,0.364197743377078,0.933628067492543,2.07556039352989,17644.4183805627,1.00028986351362
"weekly_effect[13,4]",0.224475355111493,0.00604987599655924,0.829793259321731,-1.39602672259544,-0.333940556378933,0.220803025787455,0.776902751165662,1.86158854869112,18812.5149923427,1.00014362896345
"weekly_effect[13,5]",0.294458087047216,0.00661054610741806,0.857921191379397,-1.38768998190963,-0.276869830912969,0.296973892893656,0.862519822786993,1.99543811123916,16843.025780295,1.00002149007951
"weekly_effect[13,6]",0.5095021801132,0.00607287539345228,0.829529719043419,-1.08588854308828,-0.0489841801594751,0.500977520401389,1.0544952170778,2.17364287190256,18658.4326580445,1.00000330538567
"weekly_effect[13,7]",0.350334338831074,0.00682217480185564,0.897635219270732,-1.39854662773677,-0.246823054956604,0.342673593949928,0.947544170379078,2.12795539146553,17312.2726109684,1.00033543448379
"weekly_effect[13,8]",0.296570359816121,0.00642294391690173,0.865773576588836,-1.39335114397578,-0.2817744742257,0.296066410344466,0.867382367065374,2.00959121661964,18169.3919745267,1.00013558576116
"weekly_effect[13,9]",0.279362015854724,0.00666096362164288,0.889563550145985,-1.46963366579473,-0.308981215417869,0.27797761042843,0.864935085999396,2.04356271904977,17835.2760320375,1.00007917884521
"weekly_effect[13,10]",0.299511119205005,0.00628240198346574,0.848148835072904,-1.36766676161046,-0.264106683993572,0.30485564491901,0.858053766717459,1.97631386785761,18226.0558490918,1.00004499887797
"weekly_effect[13,11]",0.421719646227641,0.00668370767074805,0.860133106986765,-1.25434729103232,-0.157316700675445,0.419037260854828,0.994833405006829,2.12264640512044,16561.3766822625,1.00008001870222
"weekly_effect[14,1]",0.0719448326942414,0.00704305290520325,0.899070451916589,-1.68399804831578,-0.530898757436186,0.0729010441107849,0.672895722287888,1.84653072139646,16295.4196104299,1.00005307278321
"weekly_effect[14,2]",0.306573947746282,0.00558935347309685,0.742115839975087,-1.12230669358343,-0.197512143783569,0.295940083414663,0.798526428266873,1.79382190043063,17628.6985710183,1.00030254394921
"weekly_effect[14,3]",0.27579344814542,0.00683135067198948,0.885975350715491,-1.49200329556395,-0.313574053163884,0.272014872852491,0.864889792514193,2.02337572824693,16820.1598842238,1.00020179718977
"weekly_effect[14,4]",0.16817748178037,0.0065336132049881,0.869347507659672,-1.53065066817298,-0.415458491791131,0.165034288926145,0.747741697161042,1.8792625584534,17704.3499780528,1.00047584415252
"weekly_effect[14,5]",0.226459267735557,0.00663187914937945,0.882165675042212,-1.50672919036311,-0.363090656269544,0.224709297155564,0.807172684740449,1.97109176221269,17694.0440302154,1.00002022540365
"weekly_effect[14,6]",0.38261054186445,0.00652709553231657,0.866749291369041,-1.3092748007728,-0.191149603249682,0.377445817871605,0.956276580883618,2.11454445560793,17633.8463429688,1.00003641514712
"weekly_effect[14,7]",0.262224671767788,0.00688402722731541,0.907466429766222,-1.52184358244001,-0.341992409377926,0.251629200763797,0.869131763689466,2.05691908553184,17377.0470604523,1.00031395053642
"weekly_effect[14,8]",0.219773446264256,0.00659756584405293,0.886363838308023,-1.51725320275023,-0.370412707006313,0.21577462004285,0.807594204851473,1.97295698644962,18049.1432825013,1.00003595625484
"weekly_effect[14,9]",0.211958053488256,0.00687742387553545,0.902382898411837,-1.53544003047125,-0.399251451344742,0.210387455099825,0.813459848059965,1.99946892579466,17215.9157356178,1.0000983561615
"weekly_effect[14,10]",0.227573791551597,0.00657693807525372,0.878483278664779,-1.50643484680959,-0.357874336692118,0.232468413960637,0.813678795239045,1.95116120883364,17841.0123235177,0.999978832209361
"weekly_effect[14,11]",0.319276446825228,0.0068326831393497,0.884258992864801,-1.40643810212862,-0.265383778240183,0.315000595252338,0.909750445805651,2.05337332711039,16748.5189247916,1.00001744435826
"weekly_effect[15,1]",0.0482955854409685,0.00704043647069123,0.904805945865311,-1.73155945838562,-0.556268648542206,0.0478480531043607,0.653754494026719,1.81913300362174,16516.2604864822,1.00006724704352
"weekly_effect[15,2]",0.233500782680488,0.00607538602202748,0.816883009779783,-1.36249446251628,-0.31190464934758,0.228216861674625,0.774727329005753,1.85515488953118,18078.898701955,1.00010879199328
"weekly_effect[15,3]",0.205274303280911,0.00691013363612072,0.900822570152706,-1.56162394311772,-0.393657877948534,0.199194581626325,0.805190217685093,1.9759222409813,16994.3917450211,1.00017528715407
"weekly_effect[15,4]",0.123357891772815,0.00678334256503523,0.89356420031199,-1.62651918511664,-0.47414851849338,0.119585480850874,0.712946234824491,1.88324388772161,17352.5786718483,1.00030845440501
"weekly_effect[15,5]",0.165647742021723,0.00676894469814541,0.892576524654066,-1.59130209355906,-0.429262147086179,0.165370110807963,0.75788700413107,1.92148515503487,17387.974273107,0.999974542225665
"weekly_effect[15,6]",0.282892709891024,0.00671038174083829,0.892174559406454,-1.45947686624509,-0.316452441461195,0.280190117011297,0.867849006920929,2.06052555046784,17676.8638123504,1.00015444559144
"weekly_effect[15,7]",0.200219767895466,0.00683893104947297,0.913149529235743,-1.60164976404949,-0.402884583194577,0.194366132214806,0.806982107893157,2.01995172539057,17828.1938969967,1.00010110539623
"weekly_effect[15,8]",0.163472949137803,0.00676256451642738,0.897763858899953,-1.58032224497078,-0.439060681167592,0.155751972762971,0.758754867334226,1.9585229720726,17623.8745763611,1.00009489980395
"weekly_effect[15,9]",0.161362796568059,0.00693401080276872,0.910717212147242,-1.6193036479083,-0.448541716503819,0.160319264101887,0.765071796798953,1.96924310567626,17250.3559702254,1.00009060592897
"weekly_effect[15,10]",0.171590058259003,0.00664310283737405,0.896883133607415,-1.56946552465295,-0.427560172213361,0.170859012370282,0.765296733437841,1.93855553965981,18227.6114714101,0.999959619921049
"weekly_effect[15,11]",0.241110882894964,0.00695386288487327,0.899302189718345,-1.52287457198755,-0.357773123881352,0.238022556571476,0.841386518237045,2.02127702669141,16724.7276987875,0.999982381562824
"weekly_effect[16,1]",0.0390975270137287,0.00720394970218116,0.909116034411753,-1.75234056188684,-0.569650093189374,0.0429743090059754,0.644620551778894,1.8191699877433,15925.6545649877,1.00001839713889
"weekly_effect[16,2]",0.170034540529456,0.00638957762674689,0.855606357585018,-1.51873782162812,-0.395815949824557,0.162581311565448,0.739318498995616,1.86082204954624,17930.9667160722,1.0002459590507
"weekly_effect[16,3]",0.15935769922952,0.00677784444132311,0.906527865370706,-1.61838140372796,-0.449377257981559,0.157149395746611,0.764865733610197,1.93997166678836,17888.7140626657,1.00018921922547
"weekly_effect[16,4]",0.0888948526842408,0.0069371727615261,0.89929411997671,-1.67346716738499,-0.51297883620205,0.086312888708444,0.686098124039044,1.87335249629852,16804.9988547238,1.00019017439058
"weekly_effect[16,5]",0.130068257195448,0.00670328036721165,0.896942070381103,-1.6308641962777,-0.474518626004472,0.131122681455978,0.723084956823145,1.89788894421881,17904.1629112968,1.00011434349621
"weekly_effect[16,6]",0.214301678022002,0.00687549984173143,0.907380944709631,-1.57879417331995,-0.390742253156681,0.210890008400242,0.819628309592282,2.0104887927926,17416.8959198942,1.000130029094
"weekly_effect[16,7]",0.158375054592513,0.00687526855167475,0.919506304304798,-1.64530547749039,-0.453901628348681,0.151424518313489,0.769706732715738,1.98808152646817,17886.6944892206,1.00014527904061
"weekly_effect[16,8]",0.121253237325508,0.0067090077689615,0.906050864202217,-1.64602203613442,-0.486778086543575,0.117134748869819,0.726184074230749,1.90864854852387,18238.476935509,1.00005352364299
"weekly_effect[16,9]",0.122662771153349,0.00713446934274921,0.914847957429479,-1.66893913133589,-0.483735056670844,0.116181881965131,0.721717761122954,1.94018209571513,16442.7514998329,1.00021537455542
